CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IEC38008,635400V9R7Z62LMOVS66,"CACI Reinsurance dac","Beaux Lane House Mercer Street Lower, D02DH, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IEC33618,213800ZK7A1XGTCD2U22,"Canada Life Assurance Europe PLC","14-15 Lower Abbey Street, D01 A, Dublin",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IEC46547,635400L3E1R493ERBV46,"Canada Life International Assurance (Ireland) Designated Activity Company","Irish Life Centre Lower Abbey Street, D01 Y, Dublin",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IEC37952,635400ZKUEHGWBDMWG28,"Canada Life Re Ireland DAC","Irish Life Building, Lower Abbey Street, D01 P, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IEC33570,549300MJZ4EHFH61YM19,"Canterbury Insurance dac","Aon Insurance, 15 George's Quay, D02 V, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IEC33642,635400KISSIRFDGIGX71,"Carraig Insurance dac","15 George's Quay, D02VR, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IEC33526,635400MPMJYOS2NWZE52,"CBL Insurance Europe dac (under administration)","13 Fitzwilliam Street Upper, D02DE, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IECBI00418082,635400GLHWBMCPTCF702,"CCHBC Reinsurance Designated Activity Company","15 George's Quay, D02VR, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IEC161757,635400AVTXGSXV4ZBZ80,"Chaucer Insurance Company Designated Activity Company","The Greenway, 112-114 St Stephen's Green, D02 T, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IEC33672,,"Chubb European Group SE (Irish Branch)","5 Georges Dock, IFSC, D01 X, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IEC136600,635400BRORW7ECQWDH76,"Classic Brand (Europe) Designated Activity Company","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, D02 X, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IEC33609,635400VBRWZ7L36SLG55,"CNP Europe Life dac","2nd Floor, Three Park Place, Hatch Street, D02 F, Dublin",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IEC85775,6354001NC5BJ3Z7GSG05,"CNP Santander Insurance Europe Designated Activity Company","2nd Floor Three Park Place Hatch Street, D02 N, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IEC85771,635400FVDVPKRG2JWN68,"CNP Santander Insurance Life Designated Activity Company","2nd Floor Three Park Place Hatch Street, D02 F, Dublin",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IEC33671,635400YNWOMW6GM1FK60,"CODEVE Insurance Company dac","Elm Park, Merrion Road, D04 P, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
IEC33663,,"Compagnie Francaise D'Assurance pour le Commerce Exterieur","Suite 101-102, 13 Merrion Square, D02 H, Dublin",no-vida,FR552069791                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IECBI00427718,635400BW5V4CI2LTDW87,"Companjon Insurance Designated Activity Company","Custom House Plaza, Harbourmaster Place, IFSC, D01 V, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IEC33667,635400YD8RFNGQLC8L38,"Coromin Insurance (Ireland) Designated Activity Company","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, D02 X, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IECBI00445557,894500JWQWQKL3IZD993,"Coverys International Insurance Company Designated Activity Company","Viscount House, 6-7 Fitzwilliam Square East, D02Y4, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IECBI00442208,,"Credendo - Guarantees and Specialty Risks (Irish Branch)","Suite 432,, 1 Horgans Quay, T23 P, Cork",no-vida,BE0864602471                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
IEC41772,635400OYQH6IOAPOFU48,"Darep dac","13 Fitzwilliam Street Upper, D02 V, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IEC37903,549300CE590IOSTGR728,"Darnell Designated Activity Company","Elm Park Merrion Road, D04 Y, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IEC33655,WUYDW18YG7QXGWBK3804,"Darta Saving Life Assurance dac","Maple House Temple Road Blackrock, A94 Y, Dublin",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
IEC129215,635400ZZ1BGEPGVAQS16,"DCC Group Insurances Designated Activity Company","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, D02 X, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IEC34643,635400XYX2PSAPHIFE75,"Decare Dental Insurance Ireland Limited","Unit 10A, Lakeside Retail Park, Claremorris, F12 K, Mayo",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IEC37905,635400HNFYUBUFMN5Z98,"DLL Re dac","7th Floor, 76 Sir John Rogerson's Quay, D01 H, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IEC40462,5299001YBKTQB84J4E82,"DSV Insurance DAC","3rd Floor, Unit F and G,  Furry Park Industrial Estate, Santry,, D09 X, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IEC37916,635400SWG7VIYDZQ4U30,"DVA Reinsurance Designated Activity Company","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, D02 X, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IEC33507,984500B92DA38B2FUE85,"Ecclesiastical Insurance Office plc","2nd Floor, Block F2, EastPoint,, D03 T, Dublin",no-vida,GB0ECBM05088                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IEC749,635400SOYBXW4XBIRY60,"ECCU Assurance dac","77 Sir John Rogerson's Quay, Block C, Grand Canal Docklands, D02 V, Dublin",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IECBI00449605,635400W1MRCUU7NUZA72,"Empremedia Re Designated Activity Company","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, D02 X, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IECBI00565716,635400IBXEUBDMYPVM67,"EP Insurance Designated Activity Company","13 Fitzwilliam Street Upper, D02 V, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IEC93815,,"Euler Hermes S.A. (N.V.)","Allianz House, Elmpark, Merrion Road, D04 Y, DUBLIN",no-vida,BE0403248596                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IEC33597,635400IRTVPBIDYQM897,"Euro Insurances dac","Second Floor, Block C, Central Park,, D18X5, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IEC33673,,"Europ Assistance S.A. Irish Branch","Central Quay, Ground Floor, Block B, Riverside IV,, Sir John Rogerson's Quay, D02 R, Dublin",no-vida,FR451366405                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IEC166404,63540039BXZL8247B421,"Everest Insurance (Ireland) Designated Activity Company","Huguenot House 35-38 St Stephen's Green, D02NX, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
IEC53854,635400N7PMGBKMLM7Y30,"Everest Reinsurance Company (Ireland) dac","rd Floor Huguenot House, 35-38 St Stephen's Green, D02 N, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
IEC752,635400HQZXKIXB5YCS61,"FBD Insurance Plc","FBD House Bluebell, D12Y0, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IEC33629,6354004DCXXTSLKWUZ20,"FDI Insurance Designated Activity Company","Elm Park Merrion Road, D04 P, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IEC95755,549300BROPTDCR125G23,"FIL Life Insurance (Ireland) dac","Georges Quay House 43 Townsend St, D02 V, Dublin",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IECBI00500114,,"Försäkringsaktiebolaget Agria (publ)","PO Box 911, South City DSU, T12 C, Cork",no-vida,SE5164018003                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IEC127574,635400LHEYS5JUNZ4235,"Gasrule Insurance dac","15 George's Quay, D02VR, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IEC33513,5493006KDYNUT4YZ6402,"GD Insurance Company dac","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, D02 X, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IEC188019,,"Generali Seguros y Reaseguros S.A.U - Ireland Branch","5 Town Hall Place, Farnham Street, Cavan, H12 V, Cavan",no-vida,ESA48037642                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IEC33630,,"Generali Seguros y Reaseguros, S.A.U - Ireland Branch","5 Town Hall Place, Farnham Street, Cavan, H12 V, Cavan",vida,ESA48037642                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
