CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
LURCSB0054686,549300NF39GNDIKK4T88,"BALOISE VIE LUXEMBOURG S.A.","8, rue du Château d'Eau, L-336, Leudelange",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
LURCSB0034186,22210076BXST0GCNUF28,"BALSPEED RE SA","534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
LURCSB0285248,391200SRGWFDF0A3K487,"BanSabadell Reassurance S.A.","74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
LURCSB0194011,222100INTDKXA2LO8T28,"BARENTS REINSURANCE S.A","14, Allée Marconi, L-212, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
LURCSB0077870,222100HXNETLOEEUSL05,"BESIX GLOBAL RE S.A.","74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
LURCSB0187330,222100WDSSZHLEX8CP93,"BIL REINSURANCE S.A.","69, route d'Esch, L-295, LUXEMBOURG",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
LURCSB0162239,222100X0Y03DFGD43S50,"BlueRe M.A.","4, Däichwee, L-685, Manternach",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
LURCSB0298153,98450071E8094D7AY582,"Blum Re","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
LURCSB0145794,549300VWT25UPOVS1K17,"BNP PARIBAS S.B. RE.","B.P 2, 2, rue Edward Steichen, L-254, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
LURCSB0183351,222100WEXIU8S1BGYY21,"Bolton International Re S.C.A.","B.P. , 74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
LURCSB0174797,222100OYQRZOWEQ1XC50,"Bolton International S.C.A.","B.P. , 74, rue de Merl, L-214, Luxembourg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
