CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
SE5164061078,549300O44NE5B3Z4J719,"Dirual Försäkrings AB","S:t Göransgatan 160, 104 2, Stockholm",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
SE5572126604,549300D6F3HPPIGHF269,"Donsö-Vrångö Båtförsäkringsbolag","Donsö Hamnväg 33, 430 8, DONSÖ",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
SE5591660617,984500C5DDAEEBD91278,"Eir Försäkring AB","Box 3132, 103 6, Stockholm",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
SE5164017666,549300425KLIS1SGB158,"Electrolux Försäkringsaktiebolag","c/o AB Electrolux, 105 4, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
SE5164109208,,"ERGO Försäkring Filial","Hantverkargatan 11, 112 2, Stockholm",no-vida,DK62940514                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
SE5164060534,549300CNSS98IRPSQG47,"Ericsson Insurance (Försäkring) AB","Box 27093, 102 5, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
SE5164018581,549300L7DZ5ENOPSSP55,"ERIKA Försäkringsaktiebolag (publ)","Box 5, Strandvägen 13, 114 5, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
SE5164018540,549300BF71KX1B0RNN21,"Essity Försäkringsaktiebolag","Klarabergsviadukten 63, 111 6, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
SE5164016783,213800SVWPI61VFM1173,"Euro Accident Livförsäkring AB","Svärdvägen 3, 352 3, Växjö",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
SE5592037708,2549001WBWKZBUAKKP76,"Evident Life Försäkring AB","Kungsgatan 8, 111 4, Stockholm",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
SE5870003414,,"Färila assuransförsäkringsförening för svinkreatur","Valla 1448, 820 4, Färila",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
SE5870003364,,"Färila hästförsäkringsförening","Vallängesvägen 5, 820 4, Färila",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
SE8460014411,54930038RRZR0K4SWY98,"FGDO:S /FÖR GAMLA DRUID-ORDENS/ I SVERIGE U:FÖR","Möllebogatan 17, 212 3, Malmö",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
SE5164108069,,"FM Insurance Europe S.A. filial","Birger Jarlsgatan 27, 103 6, Stockholm",no-vida,LURCSB0211309                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
SE5164018607,549300HADQTZOF2QNJ52,"Folksam Fondförsäkringsaktiebolag (publ)","Bohusgatan, 106 6, STOCKHOLM",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
SE5020061585,549300R930V9XXBC0H73,"Folksam ömsesidig livförsäkring","Bohusgatan 14, 116 6, STOCKHOLM",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
SE5020061619,5493003384H0SVUD4J19,"Folksam ömsesidig sakförsäkring","Bohusgatan 14, 116 6, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
SE5164017724,,"Förlanda sockens nötkreatursförsäkringsförening","Söderskogsvägen 72, 430 3, Fjärås",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
SE5164018185,213800WU7JAT2S7IDL38,"Försäkrings AB Göta Lejon","Johan Willins Gata 5, 416 6, GÖTEBORG",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
SE5164017872,549300QV16IJ3XPAFM73,"Försäkrings AB Suecia","Sergels Torg 2, 111 5, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
SE5164018003,549300Y3H3YIK6S2H942,"Försäkringsaktiebolaget Agria (publ)","Tegeluddsvägen 11-13, 115 4, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
SE5164016775,549300YOVLCE1QPUYG87,"Försäkringsaktiebolaget Avanza Pension","Regeringsgatan 103, 111 3, STOCKHOLM",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
SE5164060302,54930003EM37Z8BNLB13,"Försäkringsaktiebolaget Portea","Jakobsbergsgatan 24, 111 4, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
SE5020173083,549300NKKEOXL1K82T73,"Försäkringsaktiebolaget Skandia (publ)","Lindhagensgatan 86, 112 1, STOCKHOLM",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
SE5164018391,549300WHTQZEOUBAYR21,"Försäkringsaktiebolaget Vattenfall Insurance","Evenemangsgatan 13, 169 7, Solna",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
SE5020146279,549300317R5EFVL43363,"Försäkringsbolaget PRI Pensionsgaranti, ömsesidigt","Regeringsgatan 28, 111 5, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
SE8250001099,549300H2AZAB8H2ZBN70,"Försäkringsföreningen Livkronan","Platensgatan 11, 582 2, Linköping",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
SE8750008834,,"Försäkringsföreningen Örebro Stads Hantverksidkares Sjuk- & Begravningsk","Engelbrektsgatan 30, 702 1, Örebro",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
SE5732019848,,"Frykeruds sockens nya hästförsäkringsförening","Liseberg, 660 8, Fagerås",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
SE5164016668,549300S8EMUTX4RWV181,"Gar-Bo Försäkring AB","Norrlandsgatan 15, 111 4, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
SE5832014764,,"Gärdsjö hästförsäkringsförening","Bergvägen 61, Blecket, 795 9, Rättvik",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
SE5164070384,,"Gjensidige Forsikring ASA Norge, svensk filial","Box 3, Kungsgatan 47, 111 5, Stockholm",no-vida,NO0ECBM00333                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
SE8572023342,549300LWD2WMEU37VQ40,"Göteborgs Fartygsbefälhavares Begravningskassa Försäkringsförening","Nordövägen 60, 430 8, Donsö",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
SE5340006385,549300XCVT7CTS2BCJ15,"Gotlands läns fiskeriförsäkringsbolag","Grev Turegatan 53, 114 3, Stockholm",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
SE5340006351,,"Gotlands södra härads Kreaturförsäkringsförening","Lye Rotarve 542, 623 6, Stånga",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
SE5490006763,,"Gunnarps med angränsande socknars försäkringsförening för häst och nötkreatur","Backagård, 310 6, Ätran",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
SE5720004950,,"Gunnarskogs hästförsäkringsbolag","Årbotten, 670 3, Gunnarskog",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
SE5850015024,549300F2D1WKIFIIC195,"Hamrånge församlings kreatursförsäkringsförening","Totravägen 64, 817 4, Bergby",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
SE5164018284,549300ZREX5LE3QJV792,"Handelsbanken Liv Försäkringsaktiebolag","Blasieholmstorg 12, 111 4, STOCKHOLM",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
SE5164016767,549300KTSY7SULKO1K95,"Handelsbanken Skadeförsäkrings AB","Centrala Ekonomiavdelningen, 106 7, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
SE5164026071,,"Hannover Rück SE, Tyskland Filial","Hantverkargatan 25, 112 2, Stockholm",no-vida,DEA3KF3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
SE5144008272,,"Häverö hästförsäkringsförening","Malmberga 2130, 763 9, Hallstavik",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
SE5164026345,,"HDI Global Specialty SE, Sverige Filial","Vasagatan 16, 111 2, Stockholm",no-vida,DEA4NNK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
SE5592455223,98450067D9TE013D8666,"Hedvig Försäkring AB","Tulegatan 2, 113 5, Stockholm",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
SE5164078080,,"Help Forsikring AS, Norge, svensk filial","Kungsgatan 32, 111 3, Stockholm",no-vida,NO0ECBM00903                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
