CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IT0003039059705,8156002DC13E8B674053,"ARGOGLOBAL ASSICURAZIONI S.P.A.","VIA GUIDO D'AREZZO, 14, 00198, ROMA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0004596259925,,"ASISA, ASISTENCIA SANITARIA INTERPROVINCIAL DE SEGUROS, S.A.U.","VIALE FAMAGOSTA 75,, 20142, MILANO",no-vida,ESA08169294                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
IT0000228209061,8156001B926E4A84B245,"ASSICURATRICE MILANESE SPA - COMPAGNIA DI ASSICURAZIONI","CORSO LIBERTA', 53, 41018, SAN CESARIO SUL PANARO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0000691431219,549300X5UKJVE386ZB61,"ASSICURAZIONI GENERALI SOCIETA' PER AZIONI","PIAZZA DUCA DEGLI ABRUZZI, 2, 34132, TRIESTE",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IT0002642439241,815600F5033868D0CD12,"ASSICURAZIONI RISCHI AGRICOLI VMG 1857 S.P.A.","VIA SPALATO, 11/2, 20124, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0000415315261,81560002AB63DDD82220,"ASSIMOCO S.P.A. COMPAGNIA DI ASSICURAZIONI E RIASSICURAZIONI - MOVIMENTO COOPERATIVO","VIA GIOVANNI SPADOLINI, 7 - CENTRO LEONI - EDIFICIO B, 20141, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0000777418173,8156002746640654E365,"ASSIMOCO VITA S.P.A. COMPAGNIA DI ASSICURAZIONE SULLA VITA","VIA GIOVANNI SPADOLINI, 7 - CENTRO LEONI - EDIFICIO B, 20141, MILANO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IT0000746645416,549300AX5CZFLWUJNH59,"ATHORA ITALIA S.P.A.","MURA DI SANTA CHIARA 1, 16128, GENOVA",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IT0004530532742,,"ATRADIUS CRÉDITO Y CAUCIÓN S.A. DE SEGUROS Y REASEGUROS","VIA CRESCENZIO, 12, 00193, ROMA",no-vida,ESA28008795                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0005043333784,,"AVIVA LIFE & PENSIONS IRELAND DESIGNATED ACTIVITY COMPANYITALIAN BRANCH","VIA ARBE N 49, 20125, MILANO",vida,IEC757                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0003709313703,,"AWP P&C S.A.","VIALE BRENTA 32, 20139, MILANO",no-vida,FR519490080                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IT0000100249582,2138002XZG664PVZFZ92,"AXA ASSICURAZIONI S.P.A.","CORSO COMO, 17, 20154, MILANO",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0004792557216,,"AXA FRANCE IARD","VIA MAROSTICA 1, 20146, MILANO",no-vida,FR722057460                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0003123879136,,"AXA FRANCE VIE","VIA MAROSTICA 1, 20146, MILANO",vida,FR310499959                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IT0003131920237,,"AXA LIFE EUROPE DAC","Corso Como 17, 20154, MILANO",vida,IEC40479                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IT0000273946005,213800IRPSPL17P3EQ65,"AXA MPS ASSICURAZIONI DANNI SOCIETA' PER AZIONI","VIA ALDO FABRIZI, 9, 00128, ROMA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IT0000628657202,2138005UL43K37SK4W10,"AXA MPS ASSICURAZIONI VITA SOCIETA' PER AZIONI","VIA ALDO FABRIZI, 9, 00128, ROMA",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
